statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;-;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;874;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;603;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;1598;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;0;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;90;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;.;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;414;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;612;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;-;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;1284;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;543;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;618;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;213;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;521;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;46;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;530;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;406;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;407;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;622;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;306;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;1110;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;945;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;672;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;15;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;68;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;181;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;814;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;881;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;898;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;9;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;3586;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;1364;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;69;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;160;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;-;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;0;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;618;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1884;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;3491;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;370;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;3;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;0;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;1;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1657;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;597;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;161;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;35;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;0;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;3261;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;1325;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;967;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1441;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;173;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;446;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;1;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;1;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;1027;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;.;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;1591;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;21753;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1739;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;534;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;3390;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1604;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;435;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;229;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;22198;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;-;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;171;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;341;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;45;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1885;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;2099;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4001;öffentl. Kanalisation / Abwasserbehandlungsanlage;940;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;WASVB4;Art der Einleitung von Abwasser;;Insgesamt;1166;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4004;Direkteinl. i.e. Oberflächengewässer/Untergrund;18056;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4002;betriebseigene Abwasserbehandlungsanlagen;.;1000 cbm;WASNW3;Abwasser
32221;Erhebung der nichtöffentlichen Wasserversorgung und Abwasserentsorgung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;WASVB4;Art der Einleitung von Abwasser;WASVB4003;andere Betriebe;0;1000 cbm;WASNW3;Abwasser
