* Der Benutzer DE80CY1631 der Benutzergruppe DEGROUP hat am 24.07.2026 um 20:54:36 diesen Export angestossen.
K;DQ;FACH-SCHL;"nur Werte"
D;12411KJ002
K;DQ-ERH;FACH-SCHL
D;12411
K;DQA;NAME
D;KREISE
K;DQZ;NAME
D;STAG
K;DQI;NAME;ME-NAME;DST;TYP;NKM-STELLEN
D;BEVSTD;Anzahl;GANZ;FALL;0
K;QEI;FACH-SCHL;ZI-WERT;WERT;QUALITAET
D;03458;31.12.2022;131228;e
D;03458;31.12.2023;131965;e
D;03459;31.12.2018;357343;e
D;03459;31.12.2019;358080;e
D;03459;31.12.2020;359471;e
D;03459;31.12.2021;361550;e
D;03459;31.12.2022;356060;e
D;03459;31.12.2023;356194;e
D;03460;31.12.2018;141598;e
D;03460;31.12.2019;142814;e
D;03460;31.12.2020;143698;e
D;03460;31.12.2021;144805;e
D;03460;31.12.2022;145552;e
D;03460;31.12.2023;146400;e
D;03461;31.12.2018;88624;e
D;03461;31.12.2019;88583;e
D;03461;31.12.2020;88524;e
D;03461;31.12.2021;88430;e
D;03461;31.12.2022;89127;e
D;03461;31.12.2023;89316;e
D;03462;31.12.2018;56882;e
D;03462;31.12.2019;56926;e
D;03462;31.12.2020;57384;e
D;03462;31.12.2021;57455;e
D;03462;31.12.2022;55953;e
D;03462;31.12.2023;56013;e
D;04011;31.12.2018;569352;e
D;04011;31.12.2019;567559;e
D;04011;31.12.2020;566573;e
D;04011;31.12.2021;563290;e
D;04011;31.12.2022;576947;e
D;04011;31.12.2023;584332;e
D;04012;31.12.2018;113634;e
D;04012;31.12.2019;113643;e
D;04012;31.12.2020;113557;e
D;04012;31.12.2021;113173;e
D;04012;31.12.2022;118811;e
D;04012;31.12.2023;118323;e
D;05111;31.12.2018;619294;e
D;05111;31.12.2019;621877;e
D;05111;31.12.2020;620523;e
D;05111;31.12.2021;619477;e
D;05111;31.12.2022;614399;e
D;05111;31.12.2023;616319;e
D;05112;31.12.2018;498590;e
D;05112;31.12.2019;498686;e
D;05112;31.12.2020;495885;e
D;05112;31.12.2021;495152;e
D;05112;31.12.2022;501671;e
D;05112;31.12.2023;503185;e
D;05113;31.12.2018;583109;e
D;05113;31.12.2019;582760;e
D;05113;31.12.2020;582415;e
D;05113;31.12.2021;579432;e
D;05113;31.12.2022;572237;e
D;05113;31.12.2023;574082;e
D;05114;31.12.2018;227020;e
D;05114;31.12.2019;227417;e
D;05114;31.12.2020;226844;e
D;05114;31.12.2021;227050;e
D;05114;31.12.2022;230375;e
D;05114;31.12.2023;230393;e
D;05116;31.12.2018;261454;e
D;05116;31.12.2019;261034;e
D;05116;31.12.2020;259665;e
D;05116;31.12.2021;261001;e
D;05116;31.12.2022;267333;e
D;05116;31.12.2023;267667;e
D;05117;31.12.2018;170880;e
D;05117;31.12.2019;170632;e
D;05117;31.12.2020;170921;e
D;05117;31.12.2021;170739;e
D;05117;31.12.2022;172054;e
D;05117;31.12.2023;172887;e
D;05119;31.12.2018;210829;e
D;05119;31.12.2019;210764;e
D;05119;31.12.2020;209566;e
D;05119;31.12.2021;208752;e
D;05119;31.12.2022;213252;e
D;05119;31.12.2023;213510;e
D;05120;31.12.2018;110994;e
D;05120;31.12.2019;111338;e
D;05120;31.12.2020;111516;e
D;05120;31.12.2021;111770;e
D;05120;31.12.2022;113731;e
D;05120;31.12.2023;114061;e
D;05122;31.12.2018;159360;e
D;05122;31.12.2019;159245;e
D;05122;31.12.2020;159193;e
D;05122;31.12.2021;158957;e
D;05122;31.12.2022;165229;e
D;05122;31.12.2023;166078;e
D;05124;31.12.2018;354382;e
D;05124;31.12.2019;355100;e
D;05124;31.12.2020;355004;e
D;05124;31.12.2021;354572;e
D;05124;31.12.2022;358568;e
D;05124;31.12.2023;358592;e
D;05154;31.12.2018;310974;e
D;05154;31.12.2019;312465;e
D;05154;31.12.2020;313586;e
D;05154;31.12.2021;314676;e
D;05154;31.12.2022;317411;e
D;05154;31.12.2023;319928;e
D;05158;31.12.2018;485684;e
D;05158;31.12.2019;485570;e
D;05158;31.12.2020;484322;e
D;05158;31.12.2021;484411;e
D;05158;31.12.2022;489246;e
D;05158;31.12.2023;489760;e
D;05162;31.12.2018;451007;e
D;05162;31.12.2019;451730;e
D;05162;31.12.2020;452001;e
D;05162;31.12.2021;452496;e
D;05162;31.12.2022;455818;e
D;05162;31.12.2023;457398;e
D;05166;31.12.2018;298935;e
D;05166;31.12.2019;298863;e
D;05166;31.12.2020;298536;e
D;05166;31.12.2021;298761;e
D;05166;31.12.2022;295362;e
D;05166;31.12.2023;297504;e
