statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;22331;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;5066844;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;27072;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3439293;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;20209;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;5118129;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;19928;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2235619;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;20959;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3649215;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;21321;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2041114;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;18610;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;3777794;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;21961;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2309530;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;21667;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;5353363;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;26673;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;5026781;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;25244;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2450889;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;23215;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;2399829;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;22605;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;5986975;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;22078;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;4911881;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;21011;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;4702337;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;19941;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;5131706;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;27394;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;5021626;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;21515;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;5491399;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;29144;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;6916600;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;26820;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;4528374;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;26052;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;6050865;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;23882;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;5832790;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;21767;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;6056258;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;23886;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;5985179;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;23553;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;5481394;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;20755;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3169919;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;17782;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;1974150;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;17010;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;1962262;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;16427;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;2792049;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;18277;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;2019851;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;17817;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;2875291;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;18721;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;2334260;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;21235;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;3251346;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;18375;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;3535468;Tsd. EUR;EKM006;verfügbares Einkommen der privaten Haushalte
82000;VGR der Länder;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;21917;EUR/EW;EKM014;verfüg. Einkommen der priv. Haushalte je Einwohnerin bzw. Einwohner
