statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;17;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;650;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;18;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;344;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;441;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;21464;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;13;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;78;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;306;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;9006;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;29;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;34;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;504;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;10624;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;231;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;11272;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;1101;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;33439;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;24;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;331;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;534;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;12037;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;467;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;21444;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;43;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;83;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;37;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;.;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;334;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;9344;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;876;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;39576;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;160;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;29434;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;354;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;5258;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;1078;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;31050;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;38;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;44;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;527;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;22665;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;752;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;11239;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;45;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;60;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;252;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;62989;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;1041;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;19311;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;503;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;24371;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;236;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;58050;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;46;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;220;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;595;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;13772;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;264;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;62711;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;267;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;14074;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;7;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;16;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;257;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;64366;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;313;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;29852;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;907;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;29664;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;45;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;46;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;291;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;29190;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;5;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;25;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;46;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;54;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;258;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;14732;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;566;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-23;Dauergrünland;14809;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;256;Anzahl;BTR010;Landwirtschaftliche Betriebe
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;BNZAT6;Bodennutzungsarten;BNZAT-21;Ackerland insgesamt;45078;ha;FLC004;Fläche
41141;Agrarstrukturerhebung / Landwirtschaftszählung;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;BNZAT6;Bodennutzungsarten;BNZAT-22;Dauerkulturen;33;Anzahl;BTR010;Landwirtschaftliche Betriebe
