statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;205;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;220;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;109;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;366;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;1654;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;361;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;304;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;417;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;3321;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;490;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;1104;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2013;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;89;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;488;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;933;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;12067;Oder-Spree, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;435;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;752;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;208;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;395;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;155;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;633;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;128;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12066;Oberspreewald-Lausitz, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;1453;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06535;Vogelsbergkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;580;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;75;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;950;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;1339;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;06531;Gießen, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;1458;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06633;Kassel, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;1218;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;109;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2014;KREISE;Kreise und kreisfreie Städte;06636;Werra-Meißner-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;371;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2010;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;1642;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;1354;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;476;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2015;KREISE;Kreise und kreisfreie Städte;06439;Rheingau-Taunus-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;1930;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;KREISE;Kreise und kreisfreie Städte;12064;Märkisch-Oderland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;2191;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2011;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;1551;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;477;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;KREISE;Kreise und kreisfreie Städte;06532;Lahn-Dill-Kreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;2180;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2012;KREISE;Kreise und kreisfreie Städte;06534;Marburg-Biedenkopf, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;511;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;KREISE;Kreise und kreisfreie Städte;12065;Oberhavel, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;360;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2016;KREISE;Kreise und kreisfreie Städte;06533;Limburg-Weilburg, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;1488;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;757;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12061;Dahme-Spreewald, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;189;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;KREISE;Kreise und kreisfreie Städte;12063;Havelland, Landkreis;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;1924;Anzahl;ERWP06;Arbeitslose
